ID,Address Complete,Address First Line,Address Street Number,Address Street,Suburb,Council Area,State,Postcode,Lat,Long,Property Type,Occupancy Type,Development Zone,Land Area,Land Use,Beds,Baths,Sales Price,Year Built,Last Sale Date,Agency
12479606,1/12 FAWKNER ROAD PASCOE VALE VIC 3044,1/12 FAWKNER ROAD ,12,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72781887,144.93070186,UNIT,Rented,Residential Growth Zone - Schedule 2,1217,Strata Unit or Flat  (Unspecified),3.0,1.0,265000.0,,2002-11-19,
45899376,13 FAWKNER ROAD PASCOE VALE VIC 3044,13 FAWKNER ROAD ,13,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72883113,144.92998566,OTHER,,Residential Growth Zone - Schedule 2,160,Single Strata Unit/Villa Unit/Townhouse,,,,,,
45899370,1/13 FAWKNER ROAD PASCOE VALE VIC 3044,1/13 FAWKNER ROAD ,13,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72883113,144.92998566,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,160,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,790000.0,2018,2022-03-02,Nelson Alexander Pascoe Vale
45899371,2/13 FAWKNER ROAD PASCOE VALE VIC 3044,2/13 FAWKNER ROAD ,13,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72883113,144.92998566,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,71,Single Strata Unit/Villa Unit/Townhouse,1.0,2.0,640000.0,2019,2024-03-29,Woodards Pascoe Vale
45899372,3/13 FAWKNER ROAD PASCOE VALE VIC 3044,3/13 FAWKNER ROAD ,13,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72883113,144.92998566,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,72,Strata Unit or Flat  (Unspecified),2.0,2.0,620000.0,2019,2019-08-16,Nelson Alexander - Pascoe Vale
45899374,5/13 FAWKNER ROAD PASCOE VALE VIC 3044,5/13 FAWKNER ROAD ,13,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72883113,144.92998566,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,72,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,615000.0,2019,2019-07-16,Nelson Alexander - Pascoe Vale
45899375,6/13 FAWKNER ROAD PASCOE VALE VIC 3044,6/13 FAWKNER ROAD ,13,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72883113,144.92998566,HOUSE,Rented,Residential Growth Zone - Schedule 2,100,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,625000.0,2019,2019-07-16,Nelson Alexander - Pascoe Vale
16572826,3/14 FAWKNER ROAD PASCOE VALE VIC 3044,3/14 FAWKNER ROAD ,14,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72795081,144.93053462,UNIT,Rented,Residential Growth Zone - Schedule 2,129,Strata Unit or Flat  (Unspecified),3.0,1.0,685000.0,2012,2019-11-16,Brad Teal Real Estate Pascoe Vale
14843230,2/15 FAWKNER ROAD PASCOE VALE VIC 3044,2/15 FAWKNER ROAD ,15,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72895995,144.9297544,UNIT,Rented,Residential Growth Zone - Schedule 2,185,Strata Unit or Flat  (Unspecified),2.0,2.0,415000.0,2006,2009-12-23,Professionals Coburg
48852509,1/18 FAWKNER ROAD PASCOE VALE VIC 3044,1/18 FAWKNER ROAD ,18,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72819523,144.93017979,UNIT,Owner Occupied,,90,Strata Unit or Flat  (Unspecified),3.0,3.0,790000.0,,2022-06-02,Eview Group - C+M Residential
48852510,2/18 FAWKNER ROAD PASCOE VALE VIC 3044,2/18 FAWKNER ROAD ,18,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72819523,144.93017979,UNIT,Owner Occupied,,92,Single Strata Unit/Villa Unit/Townhouse,3.0,3.0,800000.0,2021,2021-11-14,Eview Group - C+M Residential
48852511,3/18 FAWKNER ROAD PASCOE VALE VIC 3044,3/18 FAWKNER ROAD ,18,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72819523,144.93017979,OTHER,,,118,Single Strata Unit/Villa Unit/Townhouse,,,935000.0,,2021-06-29,
48852512,4/18 FAWKNER ROAD PASCOE VALE VIC 3044,4/18 FAWKNER ROAD ,18,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72819523,144.93017979,OTHER,,,85,Strata Unit or Flat  (Unspecified),,,915000.0,,2021-06-22,
48852513,5/18 FAWKNER ROAD PASCOE VALE VIC 3044,5/18 FAWKNER ROAD ,18,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72819523,144.93017979,HOUSE,Owner Occupied,,119,Strata Unit or Flat  (Unspecified),3.0,3.0,935000.0,2021,2021-03-04,
17318789,2/20 FAWKNER ROAD PASCOE VALE VIC 3044,2/20 FAWKNER ROAD ,20,FAWKNER ROAD,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72826461,144.92996164,HOUSE,Owner Occupied,Residential Growth Zone - Schedule 2,70,Strata Unit or Flat  (Unspecified),2.0,2.0,550000.0,2015,2020-01-20,Biggin & Scott North
12479645,2 FLEMING GROVE PASCOE VALE VIC 3044,2 FLEMING GROVE ,2,FLEMING GROVE,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72526948,144.94994783,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,693,Strata Unit or Flat  (Unspecified),3.0,1.0,249069.0,1948,2007-03-30,
14433300,10A FLEMING GROVE PASCOE VALE VIC 3044,10A FLEMING GROVE ,10,FLEMING GROVE,PASCOE VALE,MERRI-BEK,VIC,3044,-37.72520367,144.94926305,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,240,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,0.0,2005,2021-02-03,
37122954,GAFFNEY STREET PASCOE VALE VIC 3044,GAFFNEY STREET ,,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73127843,144.94038166,UNIT,Owner Occupied,General Residential Zone - Schedule 1,54,Strata Unit or Flat  (Unspecified),,1.0,250000.0,2013,2006-04-12,
44710688,206 GAFFNEY STREET PASCOE VALE VIC 3044,206 GAFFNEY STREET ,206,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73233727,144.94889926,OTHER,,General Residential Zone - Schedule 1,143,Single Strata Unit/Villa Unit/Townhouse,,,,,,
44710684,2/206 GAFFNEY STREET PASCOE VALE VIC 3044,2/206 GAFFNEY STREET ,206,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73233727,144.94889926,UNIT,Owner Occupied,General Residential Zone - Schedule 1,64,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,701000.0,2018,2021-10-13,Ray White Coburg
44710685,3/206 GAFFNEY STREET PASCOE VALE VIC 3044,3/206 GAFFNEY STREET ,206,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73233727,144.94889926,UNIT,Owner Occupied,General Residential Zone - Schedule 1,64,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,535000.0,2018,2017-02-22,
44710686,4/206 GAFFNEY STREET PASCOE VALE VIC 3044,4/206 GAFFNEY STREET ,206,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73233727,144.94889926,UNIT,Owner Occupied,General Residential Zone - Schedule 1,84,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,599000.0,2018,2023-06-27,Ray White Coburg
43970718,265 GAFFNEY STREET PASCOE VALE VIC 3044,265 GAFFNEY STREET ,265,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73261343,144.94647846,OTHER,,General Residential Zone - Schedule 1,155,Single Strata Unit/Villa Unit/Townhouse,,,,,,
17496040,1/265 GAFFNEY STREET PASCOE VALE VIC 3044,1/265 GAFFNEY STREET ,265,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73261343,144.94647846,UNIT,Rented,General Residential Zone - Schedule 1,119,Strata Unit or Flat  (Unspecified),2.0,2.0,542500.0,2016,2019-08-24,Nelson Alexander Pascoe Vale
17572769,2/265 GAFFNEY STREET PASCOE VALE VIC 3044,2/265 GAFFNEY STREET ,265,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73261343,144.94647846,UNIT,Rented,General Residential Zone - Schedule 1,80,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,510000.0,2015,2015-05-22,
17571917,3/265 GAFFNEY STREET PASCOE VALE VIC 3044,3/265 GAFFNEY STREET ,265,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73261343,144.94647846,UNIT,Owner Occupied,General Residential Zone - Schedule 1,80,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,510000.0,2016,2019-12-18,McGrath Coburg/Brunswick
17571918,4/265 GAFFNEY STREET PASCOE VALE VIC 3044,4/265 GAFFNEY STREET ,265,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73261343,144.94647846,UNIT,Rented,General Residential Zone - Schedule 1,155,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,515000.0,2016,2015-07-21,
16175442,3/301 GAFFNEY STREET PASCOE VALE VIC 3044,3/301 GAFFNEY STREET ,301,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73226978,144.94289447,UNIT,Rented,General Residential Zone - Schedule 1,193,Strata Unit or Flat  (Unspecified),3.0,2.0,540000.0,2012,2013-04-03,Barry Plant Coburg
45254469,311 GAFFNEY STREET PASCOE VALE VIC 3044,311 GAFFNEY STREET ,311,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73215065,144.94172789,HOUSE,,General Residential Zone - Schedule 1,252,Strata Unit or Flat  (Unspecified),4.0,1.0,,,,
45254466,1/311 GAFFNEY STREET PASCOE VALE VIC 3044,1/311 GAFFNEY STREET ,311,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73215065,144.94172789,UNIT,Owner Occupied,General Residential Zone - Schedule 1,252,Strata Unit or Flat  (Unspecified),3.0,2.0,720000.0,2019,2019-10-04,
14773276,1/315-317 GAFFNEY STREET PASCOE VALE VIC 3044,1/315-317 GAFFNEY STREET ,315,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73208348,144.9412337,UNIT,Owner Occupied,General Residential Zone - Schedule 1,240,Strata Unit or Flat  (Unspecified),2.0,,57000.0,1970,1984-08-10,
12479846,2/315-317 GAFFNEY STREET PASCOE VALE VIC 3044,2/315-317 GAFFNEY STREET ,315,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73208348,144.9412337,UNIT,Owner Occupied,General Residential Zone - Schedule 1,187,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,440000.0,1970,2016-11-13,Barry Plant - Coburg
12479850,4/315-317 GAFFNEY STREET PASCOE VALE VIC 3044,4/315-317 GAFFNEY STREET ,315,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73208348,144.9412337,UNIT,Owner Occupied,General Residential Zone - Schedule 1,166,Strata Unit or Flat  (Unspecified),2.0,1.0,648000.0,1970,2025-02-20,Nelson Alexander - Pascoe Vale
12479854,6/315-317 GAFFNEY STREET PASCOE VALE VIC 3044,6/315-317 GAFFNEY STREET ,315,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73208348,144.9412337,UNIT,Owner Occupied,General Residential Zone - Schedule 1,175,Strata Unit or Flat  (Unspecified),2.0,1.0,320000.0,1970,2008-05-02,Nelson Alexander Real Estate
43903328,336 GAFFNEY STREET PASCOE VALE VIC 3044,336 GAFFNEY STREET ,336,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73142328,144.94049671,OTHER,,General Residential Zone - Schedule 1,654,Strata Unit or Flat  (Unspecified),,,,,,
12479893,1/336 GAFFNEY STREET PASCOE VALE VIC 3044,1/336 GAFFNEY STREET ,336,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73142328,144.94049671,UNIT,Owner Occupied,General Residential Zone - Schedule 1,133,Strata Unit or Flat  (Unspecified),2.0,1.0,495000.0,2022,2017-12-02,Stockdale & Leggo Glenroy
12479889,2/336 GAFFNEY STREET PASCOE VALE VIC 3044,2/336 GAFFNEY STREET ,336,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73142328,144.94049671,UNIT,Rented,General Residential Zone - Schedule 1,76,Strata Unit or Flat  (Unspecified),2.0,1.0,108000.0,1975,1992-12-15,
16422167,2/340 GAFFNEY STREET PASCOE VALE VIC 3044,2/340 GAFFNEY STREET ,340,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73143862,144.94008095,UNIT,Owner Occupied,General Residential Zone - Schedule 1,157,Strata Unit or Flat  (Unspecified),2.0,1.0,590000.0,1995,2019-10-26,Eview Group - C+M Residential
12479904,343A GAFFNEY STREET PASCOE VALE VIC 3044,343A GAFFNEY STREET ,343,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73176564,144.93867074,UNIT,Owner Occupied,Commercial 1 Zone,204,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,600000.0,,2021-11-01,
12479916,346B GAFFNEY STREET PASCOE VALE VIC 3044,346B GAFFNEY STREET ,346,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73131645,144.9395414,UNIT,Owner Occupied,General Residential Zone - Schedule 1,134,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,582000.0,2005,2019-05-16,Brad Teal Real Estate Pascoe Vale
17244914,7/348 GAFFNEY STREET PASCOE VALE VIC 3044,7/348 GAFFNEY STREET ,348,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73128923,144.93928959,UNIT,Rented,General Residential Zone - Schedule 1,75,Strata Unit or Flat  (Unspecified),2.0,2.0,570000.0,2015,2025-03-06,C+M Residential - Eview Group
17669953,1/349 GAFFNEY STREET PASCOE VALE VIC 3044,1/349 GAFFNEY STREET ,349,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73176876,144.93768855,UNIT,Owner Occupied,General Residential Zone - Schedule 1,531,Strata Unit or Flat  (Unspecified),2.0,1.0,105000.0,2016,2017-04-27,Biggin & Scott - Inner North
16079898,4/353 GAFFNEY STREET PASCOE VALE VIC 3044,4/353 GAFFNEY STREET ,353,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7317259,144.93744393,HOUSE,Rented,General Residential Zone - Schedule 1,162,Strata Unit or Flat  (Unspecified),2.0,1.0,492500.0,2013,2011-05-23,
12479946,2/363 GAFFNEY STREET PASCOE VALE VIC 3044,2/363 GAFFNEY STREET ,363,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73163946,144.93660817,UNIT,Rented,General Residential Zone - Schedule 1,161,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,515000.0,2004,2018-09-13,Enrich Realty Group - Melbourne
12479964,1/371 GAFFNEY STREET PASCOE VALE VIC 3044,1/371 GAFFNEY STREET ,371,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73154077,144.93578772,UNIT,Owner Occupied,General Residential Zone - Schedule 1,132,Strata Unit or Flat  (Unspecified),2.0,,78000.0,1970,1986-05-01,
12479970,4/371 GAFFNEY STREET PASCOE VALE VIC 3044,4/371 GAFFNEY STREET ,371,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73154077,144.93578772,UNIT,Owner Occupied,General Residential Zone - Schedule 1,144,Strata Unit or Flat  (Unspecified),2.0,1.0,141000.0,1970,1999-12-18,Barry Plant Doherty Real Estate
16722853,3/375 GAFFNEY STREET PASCOE VALE VIC 3044,3/375 GAFFNEY STREET ,375,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73149485,144.93537676,UNIT,Rented,General Residential Zone - Schedule 1,100,Strata Unit or Flat  (Unspecified),2.0,1.0,455000.0,2013,2013-12-10,Fitzroy Branch
16722846,4/375 GAFFNEY STREET PASCOE VALE VIC 3044,4/375 GAFFNEY STREET ,375,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73149485,144.93537676,UNIT,Rented,General Residential Zone - Schedule 1,100,Strata Unit or Flat  (Unspecified),2.0,2.0,447500.0,2013,2013-12-11,Fitzroy Branch
12479986,2/377 GAFFNEY STREET PASCOE VALE VIC 3044,2/377 GAFFNEY STREET ,377,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73147189,144.9351711,UNIT,Owner Occupied,General Residential Zone - Schedule 1,188,Strata Unit or Flat  (Unspecified),3.0,1.0,380500.0,1980,2007-12-01,Barry Plant
12479988,3/377 GAFFNEY STREET PASCOE VALE VIC 3044,3/377 GAFFNEY STREET ,377,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73147189,144.9351711,HOUSE,Owner Occupied,General Residential Zone - Schedule 1,270,Strata Unit or Flat  (Unspecified),3.0,,221000.0,1980,2000-03-18,Barry Plant Doherty Real Estate
16722851,3/379 GAFFNEY STREET PASCOE VALE VIC 3044,3/379 GAFFNEY STREET ,379,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73144886,144.93496544,UNIT,Owner Occupied,General Residential Zone - Schedule 1,211,Strata Unit or Flat  (Unspecified),3.0,1.0,525000.0,2013,2013-12-12,Fitzroy Branch
16742567,4/379 GAFFNEY STREET PASCOE VALE VIC 3044,4/379 GAFFNEY STREET ,379,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73144886,144.93496544,UNIT,Owner Occupied,General Residential Zone - Schedule 1,146,Strata Unit or Flat  (Unspecified),2.0,1.0,451000.0,2014,2014-03-19,Fitzroy Branch
12480005,1/385 GAFFNEY STREET PASCOE VALE VIC 3044,1/385 GAFFNEY STREET ,385,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73137561,144.93431358,UNIT,Owner Occupied,General Residential Zone - Schedule 1,256,Strata Unit or Flat  (Unspecified),2.0,1.0,130000.0,1970,1993-07-27,
12480007,2/385 GAFFNEY STREET PASCOE VALE VIC 3044,2/385 GAFFNEY STREET ,385,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73137561,144.93431358,UNIT,Owner Occupied,General Residential Zone - Schedule 1,179,Strata Unit or Flat  (Unspecified),3.0,,127000.0,1970,1992-07-03,
12480009,3/385 GAFFNEY STREET PASCOE VALE VIC 3044,3/385 GAFFNEY STREET ,385,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73137561,144.93431358,UNIT,Rented,General Residential Zone - Schedule 1,255,Single Strata Unit/Villa Unit/Townhouse,3.0,1.0,465000.0,1970,2014-05-31,Barry Plant Glenroy
12480038,2/397 GAFFNEY STREET PASCOE VALE VIC 3044,2/397 GAFFNEY STREET ,397,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73123777,144.93307981,HOUSE,Rented,General Residential Zone - Schedule 1,201,Strata Unit or Flat  (Unspecified),3.0,2.0,0.0,2000,2014-06-28,
43965051,402 GAFFNEY STREET PASCOE VALE VIC 3044,402 GAFFNEY STREET ,402,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7305768,144.93290787,OTHER,,General Residential Zone - Schedule 1,250,Single Strata Unit/Villa Unit/Townhouse,,,,,,
12480056,3/402 GAFFNEY STREET PASCOE VALE VIC 3044,3/402 GAFFNEY STREET ,402,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7305768,144.93290787,UNIT,Owner Occupied,General Residential Zone - Schedule 1,203,Single Strata Unit/Villa Unit/Townhouse,3.0,1.0,660000.0,2014,2017-12-13,Nelson Alexander
17510058,411C GAFFNEY STREET PASCOE VALE VIC 3044,411C GAFFNEY STREET ,411,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73090798,144.9314444,UNIT,Owner Occupied,General Residential Zone - Schedule 1,81,Single Strata Unit/Villa Unit/Townhouse,,1.0,460000.0,2015,2015-03-16,
17418618,411D GAFFNEY STREET PASCOE VALE VIC 3044,411D GAFFNEY STREET ,411,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73090798,144.9314444,UNIT,Rented,General Residential Zone - Schedule 1,104,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,480000.0,2015,2015-08-25,
12480088,1/414 GAFFNEY STREET PASCOE VALE VIC 3044,1/414 GAFFNEY STREET ,414,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73047639,144.93158858,UNIT,Owner Occupied,General Residential Zone - Schedule 1,252,Strata Unit or Flat  (Unspecified),2.0,1.0,412000.0,2000,2013-05-11,Brad Teal Pascoe Vale South
14584117,2/414 GAFFNEY STREET PASCOE VALE VIC 3044,2/414 GAFFNEY STREET ,414,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73047639,144.93158858,UNIT,Rented,General Residential Zone - Schedule 1,145,Strata Unit or Flat  (Unspecified),2.0,1.0,117800.0,2000,1991-01-14,
12480086,4/414 GAFFNEY STREET PASCOE VALE VIC 3044,4/414 GAFFNEY STREET ,414,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73047639,144.93158858,UNIT,Rented,General Residential Zone - Schedule 1,205,Strata Unit or Flat  (Unspecified),2.0,1.0,315000.0,2000,2004-02-03,
12480082,6/414 GAFFNEY STREET PASCOE VALE VIC 3044,6/414 GAFFNEY STREET ,414,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73047639,144.93158858,UNIT,Owner Occupied,General Residential Zone - Schedule 1,217,Strata Unit or Flat  (Unspecified),2.0,,220000.0,2000,2001-02-14,
12480099,2/416 GAFFNEY STREET PASCOE VALE VIC 3044,2/416 GAFFNEY STREET ,416,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73036599,144.93059702,UNIT,Rented,Residential Growth Zone - Schedule 2,724,Strata Unit or Flat  (Unspecified),2.0,1.0,0.0,1960,2010-11-12,
12480094,4/416 GAFFNEY STREET PASCOE VALE VIC 3044,4/416 GAFFNEY STREET ,416,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73036599,144.93059702,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,724,Strata Unit or Flat  (Unspecified),3.0,1.0,62500.0,1960,1998-08-12,
15511442,3/417 GAFFNEY STREET PASCOE VALE VIC 3044,3/417 GAFFNEY STREET ,417,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73087984,144.9304742,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,203,Strata Unit or Flat  (Unspecified),2.0,1.0,513000.0,2010,2011-02-04,
44295269,418 GAFFNEY STREET PASCOE VALE VIC 3044,418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,HOUSE,,Residential Growth Zone - Schedule 2,182,Single Strata Unit/Villa Unit/Townhouse,3.0,1.0,,,,
44295262,1/418 GAFFNEY STREET PASCOE VALE VIC 3044,1/418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,182,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,520000.0,2016,2016-03-17,
44295263,2/418 GAFFNEY STREET PASCOE VALE VIC 3044,2/418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,61,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,593000.0,2020,2019-09-30,Barry Plant Glenroy
44295264,3/418 GAFFNEY STREET PASCOE VALE VIC 3044,3/418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,61,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,620000.0,2017,2024-07-05,Barry Plant Glenroy
44295265,4/418 GAFFNEY STREET PASCOE VALE VIC 3044,4/418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,61,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,675000.0,2017,2022-03-17,Nelson Alexander Pascoe Vale
44295266,5/418 GAFFNEY STREET PASCOE VALE VIC 3044,5/418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,UNIT,Rented,Residential Growth Zone - Schedule 2,62,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,490000.0,2017,2017-09-28,
44295267,6/418 GAFFNEY STREET PASCOE VALE VIC 3044,6/418 GAFFNEY STREET ,418,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73034009,144.93037465,UNIT,Rented,Residential Growth Zone - Schedule 2,61,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,480000.0,2017,2017-09-26,
12480115,3/420 GAFFNEY STREET PASCOE VALE VIC 3044,3/420 GAFFNEY STREET ,420,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7302924,144.9299657,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,845,Strata Unit or Flat  (Unspecified),3.0,1.0,525000.0,1980,2023-11-25,Ray White Pascoe Vale
36829028,5/420 GAFFNEY STREET PASCOE VALE VIC 3044,5/420 GAFFNEY STREET ,420,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.7302924,144.9299657,UNIT,Owner Occupied,Residential Growth Zone - Schedule 2,845,Strata Unit or Flat  (Unspecified),3.0,1.0,563000.0,1980,2021-11-30,Raso Real Estate
15980573,4/422 GAFFNEY STREET PASCOE VALE VIC 3044,4/422 GAFFNEY STREET ,422,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73026664,144.92974331,UNIT,Rented,Residential Growth Zone - Schedule 2,38,Strata Unit or Flat  (Unspecified),2.0,1.0,499000.0,2011,2011-03-08,
44610561,423 GAFFNEY STREET PASCOE VALE VIC 3044,423 GAFFNEY STREET ,423,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73087259,144.9298296,HOUSE,,Residential Growth Zone - Schedule 2,221,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,,,,
44610556,4/423 GAFFNEY STREET PASCOE VALE VIC 3044,4/423 GAFFNEY STREET ,423,GAFFNEY STREET,PASCOE VALE,MERRI-BEK,VIC,3044,-37.73087259,144.9298296,UNIT,Rented,Residential Growth Zone - Schedule 2,84,Single Strata Unit/Villa Unit/Townhouse,3.0,3.0,590000.0,2018,2016-06-30,
